order_id,products
1341160,4462 21903 27521 35921 47388 47626 49683
1128962,2923 11005 13176 17284 17419 17795 22035 29447 30233 31640 32585 35887 37646 47209
3134232,16797 22935 27845 31717 39475 47626
2168207,7308 12395 16995 21137 22935 23288 26168 27086 30459 37866 40032 40723 41242 42356 46676 47601 48210
1022930,806 1062 10054 10279 11129 13534 16797 21497 22954 24852 26348 28635 31601 31981 32520 44123 49670
281675,19446 20345 20710 21137 21462 23029 25623 30668 30849 35992 37687 38164 39619 42450 45104 45123 47144 47209
1376794,5258 21386 23288
3141741,9623 22535 32650 34287
3404010,4920 24852 26209 26604 29270 31717 46692 47766
1388006,17615 23734 28601 39545 42384 43565
1876317,7676 9932 16797 19220 21376 24852 34126 37067 38400 40348 45066
2556156,14233 21137 43122 47209
1391650,8859 12099 15221 16797 23909 26384 29487 40516 41178 43352 44319 47815 49354
658154,1219 1940 2164 6998 7781 10737 13176 13866 14146 14862 14901 14999 15650 16953 16965 19164 21144 21333 24561 25146 31565 36724 38508 38948 39299 40348 42736 43406 43961 44156 44245 46572 47759 48370 49235
2656447,4451 14594 32757 42719 44449 44910
1470790,4920 14874 17191 19006 21903 24838 27845 38739 42450 42736 45311
2078599,11182 13176 14084 21267 21607 22935 23099 26894 35503 35951 36107 40001 40063 49520
2403373,3957 9339 13176 17807 25199 26714 30252 35842 39947
831703,4457 6734 14870 23543 24184 24838 24852 26209 29487 31683 32611 42479 43014 45445 45603 45747 46616 47626 47766 48679
1360558,16220 43881
942082,878 14971 21903 24253 25837 27730 33731 39676 47209
2421418,3308 25869 29447 39527 39680
2867988,3336 5646 6347 8414 13176 15933 16113 20943 21903 24010 24583 25659 28204 28985 37938 44182 45007
2818946,26914 31759
2404735,3145 5161 13176 21603 28199 44632 45066 47610
174795,13176 18811 22035
3111163,130 2855 7987 11266 20518 20796 23915 26914 37710 37919 38775 38928 39657 45051
1943442,260 11520 13176 18150 21497 26706 27086 31683 47209
1133859,21903 42265 43295 45788
1668693,4920 5258 12341 13575 15680 16539 16797 26348 43534 45920
3027619,1511 4137 5322 9741 12986 14947 16797 18071 18523 18664 20561 21376 24852 27521 27548 30007 30183 32035 33129 34050 35721 35921 39781 40571 41787 44632 45066 48705
89131,11266 13032 31651 37291
1584561,1017 1639 6448 14346 16703 20561 22313 23334 24852 26040 27360 28092 31992 48088
436739,10826 12395 13176 17149 17871 19180 20580 21137 27966 28601 34987 39877 40583 48964
2073829,21288
2813384,3066 21137 24024 24852 41220 48628
1997292,46313
2921361,28985 47626 48205
2543348,19348 20280 26604 36011 39928 43352
320162,4970 5077 8153 24852 43693 46522 47357
1884453,23909 32478
2429474,5876 27247 27402 27966 28021 30489 36070 45066 46654 46667 47209
1481524,8087 13249 20583 29307 39055 44632 47626
366460,2015 8590 15159 40310 40795 44799 47931
23668,16589 24838 24852 35547 42508 43086
3390644,6631 13176 14218 14652 17652 21137 23044 27344 40174 46747
847006,63 25890 39748
149492,5876 6182 9138 11182 13176 16759 19613 23099 28613 36216 37385 38383 43086 43295 45636 46667 47943
471295,4605 24703 34050 39408
453575,1729 8803 13176 30827 32478
221679,21129 28221 32700 39581 41223
614654,9348 25518 28886 30089 32015 38376 39642 44149
183627,165 2781 4071 5141 6692 9124 13176 19057 21938 24631 27521 30967 36510 41540
230959,242 9076 28427 42240 45113
2498161,4605 6046 25783
1703033,6182 13176 26604 27086 28204 42871
62166,8174 11132 13176 23543 30489 38689 40723
2493640,6383 7303 17638 27966 34921 39877 40706
1772391,3397 5450 9182 10709 23233 24852 26629 27086 30489 37417 42342
2083437,7054 21137 21903 22829 24489 30489 31371
2883004,2298 6962 13176 21137 27845 38827 47388
1532809,196 6184 13176 13914 43154 48142
581173,10108 24852 44142
2265197,28985 29837 45948
542236,9463 21903 28849 33352 37147 42585 44683
1730829,7076 9839 12797 13176 16797 24535 27344 27845 30442 37766 38985
1631604,2120 49198
2610487,432 2078 11512 27845 46886
2136727,5303 21616 22825 26800 36735 45447 46979 47766
2299302,6583 13176 19322 26209 38652
52848,12919 31562 35079 43214
2731409,5450 6689 8859 10032 20973 28427 42240 45061
847642,449 4920 24852
882154,4945 5876 8174 8297 10749 13176 13380 19376 19857 27104 27845 28849 28985 31717 32578 45066 49175
3399457,432 9681 21903 24852 26209
2507662,9162 16797 18567 21709 27344 27548 27966 31342 31635 31766 34448 38312 40634 44765 45437 46820 48220 49191
103248,1689 11365 13176 13378 20776 31985 32478
2113038,6104 6962 7948 8277 13176 17795 18027 21137 21903 24082 27845 38777 39275 39927 40723 43961 47209 47388
1325005,2054 10957 17769 47031
1576916,5025 12508 24852 32465 39046 40486
2820121,7561 10957 17616 32403 45239 49429
1046484,5785 9477 11461 21936 39225 39982 40261 42356 42972
2388112,31683 45190
690149,13176 22035 24852
613272,16192 17668 33195 42972
3178452,6182 8670 21137 38383 43654
2064950,1464 3298 21420 24024 24852 30696 34991 38200 39046 39275 40469 44560
3401673,920 9076 11777 22935 24852 26376 29484 31506 36764 41220 43772 44068 48109
17051,22935 46616
1609447,486 13176 18918 19190 35163
2157159,5451 6669
744579,1498 14118 19348 24852 30877 31437 49079
3259842,8803 16283 16797 17122 19660 21903 35886 43352
451154,2374 3682 4317 4814 12896 14421 18698 21544 24838 24852 26683 32047 32833 35507 39448 47000 47144 48903 49517
2186927,28976 48808
1507282,26914 33000
273842,7628 9825 11182 20574 20995 21267 22825 24852 25890 26384 34448 37646 39928 42803 43961 49683
1857420,6218 8518 20114 21137 21903 22825 29574 30784
1650394,12341 13176 21137 24964 26384 27521 27845 30391 30776 31730 40345 40723 40992 42244 42265 43352 44765 44948 46906 49111
2989593,1391 19348 24852 43295
3020427,19348
1361934,21137 21903 26317 39275
362765,13176 43154
2827850,4086 5479 33232 49235
2989803,29500 30194 47626
3013247,5785 6284 12115 33784
672055,16611 22935 24852
1949601,188 4145 16710 16864 19660 20733 27949 30391 34050 34429 40859 41271 41774 47209
2378380,1578 7295 11543 14399 24852 28862 38579 48440
1343927,12218
655142,2552 17131 18027 19508 21903 24838 35594 37067 38739 39877 45788 47630 48109 48825
2628777,41220
884538,4920 10070 11352 12099 14462 17600 21137 21376 24852 29447 30391 30489 30949 32655 40310 44560 48210
186619,5785 13263 14947 28465 30353 36865 39108 44632 47042 49235
2140631,32689
1960310,5692 24852 46654 49683
408264,1447 25706 26165
797737,4210 8590 11422 18987 21938 35430
2048549,2452 5886 8277 10749 13176 19613 22963 30391 33352 40311 46969 48057
753806,19849 27407 29695 37842 42998 44919
3239240,7862 10441 12341 21288 21573 21903 30450 33147 43352
3357224,4920 24852 39180 44786 49683
1512861,5161 5785 8607 17468 19376 21479 21513 24838 25340 32177 32579 37067 38739 39877 40723 41787 47626 49235
2591192,432 691 22935 24952 24964 34448 34969 39877 47209
836323,6098 17316 21386 27845 27847 30103
2000958,812 5194 7521 8277 14084 15902 18523 22035 24841 24954 27966 32792 34565 39475 39877 42265 45066
1584534,7781 7854 10017 11580 17461 21137 21903 27845 28985 41950 43014 47766
742874,38579
1595181,1443 1940 4920 8314 8523 12053 16797 23740 24852 25146 27966 28204 28977 29136 32085 32465 34134 36431 39275 39581 40338 42460 43772 44418 47570 47766 48183
1704346,8475 9175 19220 23288 25146 29487 32115 34487 35383 40310 42562
2209426,28934 30391 41950
2356829,2480 4210 4357 13176 13292 17872 19057 23951 28373 28985 31717 35221 35503 35921 44359 47209
1367017,17924 39581
1120707,1890 6218 13176 18362 21137 25138 27845
3369826,4920 8518 11520 18362 24852 26209 30489 31915 47229
3041404,4985 6626 7350 9387 18346 18475 19068 20320 24852 25670 36095 41557 43154 44085 46327 46900
596268,19446 29370 44961
3245025,6187 7948 8174 9534 10106 12381 13176 14355 14778 17131 17948 18610 21329 22035 23879 24489 27344 27845 28476 31334 33957 38508 42701 47492
3258791,2086 13646 16290 19156 21137 24852 25093 34050 47792
3123814,5876 7673 8518 11422 15273 16032 17432 27336 28985 29231 31027 34040 38647 40268 45200 47209
2626194,17616 21137 27104 49279
1962219,30325 38747 47626
741125,6184 10441 12341 13176 13575 16797 17313 31651 35886 42803 43352
1480055,9550 11520 17429 17948 21903 24838 24954 26604 27966 28985 30391 47209 47766
2195560,3020 19816 27156 27845 28378 32579 38739 39276 39475 46979 47280
54243,14852 17419 17872 21616
602224,432 1128 8555 14312 18564 23457 23545 24852 25890 45123 46692
3395791,21903 28373 28985 47766
2612254,5077 6935 13500 17807 36397 38405 40486
599778,1090 3318 8424 15902 22206 23909 24852 26040 26283 27246 30754 32864 34487 36772 38250 38390 40310 44245 44799 45692 46107 47977
3070041,5144 12069 15252 17998 25466 25732 27655 27966 31717 33118 36406 42102 47209
2454813,890 1463 10132 13176 24499 31927 32655 44359
663739,4957 10246 11576 16797 22752 24852 24964 26369 32864 35989 40571 40826 43961 44632 46206 46667
1603187,21137 39275
2183238,4197 6281 7528 11764 12257 48205
438761,5750 14917 22124 24954 27730 30849 33462 33682 33754 33787 37766 39275 43352 46676 47990
449260,29071
2931475,3594 16797 24852 44290 48205
105078,6046 21903 24852 26209 45681 47626
3023387,11185 17738 20631 30391
1763484,4313 14183 15949 16696 19893 21601 30597 42460
2654853,1004 3425 13116 15685 21868 31834 41400
1379023,8424 17794 24852 24964 27521 27845 34429 45066
2321361,1406 1862 3999 4605 5876 8174 8277 10807 13176 19057 20114 22025 22825 24838 27044 27966 31717 33198 34949 43768 45007 46206 47209
1149835,5077 23909 39982
473798,890 24852 38425
3000737,1215 4920 8174 13176 16797 17600 18926 21083 21137 21616 22228 24810 26790 28204 34243 35628 38273 39877 40706 41329 44632 44910 46045 46906 46979 47626 47766
1576914,5077 8732 18337 33351 33614 35458 46397 46842 49520
1329483,2452 6656 6873 10481 11182 11712 12703 14371 14702 15290 22640 24184 24852 27012 28204 28745 33198 34126 35939 39251
27738,8087 10017 21616 24852 25890 28204
2405112,5876 5973 8518 8580 10749 13176 21137 22255 24024 27966 31717 37687 39877 40706 43789 44051 44750 47042 47196 47209
1004321,7751 9387 9741 10749 16148 16797 18534 20082 21938 28083 36070 36796 39275 40001 40490
2143516,28647 31564 40203 40299
2520213,907 30558
2955085,4920 8571 11759 17122 19380 35269 43352 46149
3296860,2078 5296 14852 16759 21709 27966 36107 38679 47766 48825
1862868,5782 9068 16797 18792 20082 22025 24852 25146 34027 34986 38400 41453 41787 43483 45066 46946 47941
376836,13176 17704 21137 40311
2596219,2091 5876 13176 14048 15700 16168 29307 32030 33056 33198 40706 40852 42310
2604829,16757 19702 20186 34723 39194 39276
3089546,10132 11520 21267 21903 29691 30169 45066 45840 47766
339591,2717 16797 20682 21288 24852 28199 31964 43352 48527 49131
325011,432 21295 24852 45066
2064285,4812 16797 20842 21137 24852 25890 27104 28204 30192 31504 33055 35547 38293 40604 43889 43961 44229 44632 47766 49044 49683
510108,18761 31506
1317723,9623 24852 38374 47766
2982089,14766 27344 27845 47626 47766
2890468,5422 6489 10151 12811 14390 18362 22982 24852 28931 31778 40910
2400522,6873 31562 39877 47766 49683
828665,5876 6740 20314 21903 26209 27966 46616 47209
2945887,13176 49191
1337515,3631 4799 4957 5077 5959 9020 9825 10899 11512 17794 17949 18370 18465 21137 21614 21903 22451 23879 24852 25146 25767 26790 27336 28204 29752 31343 34969 38273 38618 39475 40545 40571 42828 43086 43352 43643 47209 49683
1901247,432 7084 8174 8518 9390 12125 14678 15872 16145 21903 22474 24852 24964 28204 29675 45007 47626 48679
1099859,7806 8277 8518 9839 10749 13176 14239 20114 21616 21903 23385 24964 26209 31717 37119 44310 47766 49416
1801580,13133 18637 26348 27985 29258
2207528,5212 11129 11520 16254 21137 30494 43654 47209
526625,2326 11452 16198 27845 30489 38689 44910
1531316,6046 8518 17758 17794 18026 19678 22935 24184 24852 24964 29650 34993 39747 40198 46720
2165180,4920 11520 13629 22888 24852 34358 39180 39275 47209
2176570,11090 11448 14870 24852 33352 37646 38456 42265 47630
132402,9067 21195 25890 39298
2606850,5077 10133 27985 30850 32650 35004 36107
546415,8174 8859 18610 23505 23909 27903 31725 34504 35702 44548
690376,1063 9058 17579 19362 23044 24010 31343 33991 37792 39276 49509
1785844,9010 15545 21288 23106 26224 38050 44177 44410 47145
3026855,16797 21288 23288 43352
1108791,8512 14444 26604 47031 47931
3260896,43352
2923544,27086 35321 35951
2979493,6750 9598 26620 26790 27690 42450
2443443,5708 10690 27020 47977
2310800,35842 45572 45741
1255612,5535 11422 15700 21405 29447 31513 34195 40826 41273 48737
383870,4562 10749 14084 15290 21872 21903 21938 24852 25466 25890 40063 47626 49235
2003414,4097 12392 17872 21137 24838 26209 26620 28156 28597 35221 39947 44632
2589914,13176 15680 17122 30558
1809120,3457 5212 7916 14447 16797 18465 19348 21616 24184 24489 32864 36397 39275 43662 47626 49191
3018601,3397 5025 8518 11777 15211 20114 20842 24160 24964 26209 27671 28021 29487 30233 31242 31717 36865 40261 41625 42333 42443
2246430,16953 17794 24852 26209 26949 43192 47766
831362,2480 5450 8277 14778 16254 17459 20995 21903 23375 24841 24852 30784 33731 40198 42828
1505060,21137 27845 31759 43154
2647406,1710 5161 25133 27086 40386 47626
956745,9387 39877
560245,3957 4579 5479 5785 7911 14199 14711 15406 26604 27392 27966 28476 30233 33198 34658 37067 39550 44375
3033589,13176 16797 21376 36127 38689
2272179,17122 19691 38768
3010504,11891 28682 42450
2236711,1846 3179 17896 26564 27629
357834,2452 6348 7781 9534 10481 10753 12456 13176 18465 21137 22035 24413 27690 27966 29993 43182 45374 47792 49235
2948737,8277 14874 17902 24024 27966 31343 38777
2444693,2825 5450 21910 43961
3116423,8063 8484 12916 23645 24890 27730 28993 29487 40310 45064 45765 47242 48086
623482,4138 7120 8277 15950 19731 26309 31883 47144
3034022,31651
2035863,3318 4124 4391 8277 13885 21242 34063 38562 47626 47683
487111,5450 8518 17284 17794 21137 21405 22115 22963 24852 25513 26209 27521 30450 34126 36550 37646 43086 44359 48628 48679
2782827,3664 4947 9901 20156 25495 32331
2961572,7049 27663
3295554,30638 41351 41844 43409
1991211,5782 5818 15290 18534 21938 31648 44142
3331772,8424 10070 10673 24184 27841 44475 47766 47788 49098
3161102,2051 4605 7485 13198 21903 22963 27845 29387 36522 39619 41787 41950 42828 45007 49683
1940789,4920 5212 6000 13176 16291 19019 21137 23765 24221 24852 25146 27554 32478 33120 33279 40706 41220 41290 41658 47672 48628
257502,3717 4605 7010 7026 11712 13740 20754 21137 21506 21903 24838 24852 26629 28156 28204 38293 45007 46667 46802 47626
3321962,19966 21614 30784 41165
606866,7147 7862 9434 9996 25890 33147 42500
1873418,10605 16363 21137 24024 27554 27829 31343 33741 36857 36923 39877 43352 43961 44389
2265500,18234 24964 46667 48628 49683
1134591,1158 1516 5212 7485 8859 9076 21137 21616 25705 25931 30169 30489 36695 38662 41165 43295 45840 46802
2456405,673 6410 16513 24908 25783 33452 39332 39680 49030
3168554,7606 9411 16797 21333 24852 31981 37067 42633
1390336,6948 9076 14486 19660 21903 24852 30489 37067 44422
1127806,11068
654265,890 3265 14159 14966 21903 25653
3150895,25890 49683
2131304,8518 9387 12341 13870 15902 16589 31717 48230 49683
1024391,2966 8424 9405 17758 21903 24852 28199 29487 34993 39928 46979 47591
1376422,2488 5750 20015 27845
907300,21914 22227 23579 24852 28465 33589 41290 41488
3360725,19660
211578,5748
1382559,12364 17122 31136 36066 44091
2271598,16159 19348 24852 27027 32684 41290 42240 47766
2362705,4313 10957 35163 38996
1577697,2357 7781 10132 20114 24852 29307 29487 31764 37029 39275 39877
1963893,13176 13225 20323 22849 27845 39877 41220 42445 44359 49683
1227801,11262 17872 21479 21903 24253 24631 25811 28601 35951 38374 42557
2925484,5258 13176 18023 23288
819197,3957 21137 35121 36498
503084,13198 16797 20899 21903 23375 24852 28278 29603 35784 38988 42828 44098 47626
1703113,4965 9387 9389 10616 17341 23909 24852 27020 33909 34487 37590 41276 42460 43631 45441
1763314,648 823 3040 4063 6647 8744 18540 19516 19938 21050 23909 31562 33027 33785 34730 35994 36443 36736 39955 48823
2657716,13176 17794 19677 22035 24964 27845 39475 45603 46584
2234559,13176 13646 16973 18689 18727 21903 27521 28985 40706 47209
2303574,4796 9076 22935 24852 25890 28769 37646 39993 45007 48679 49683
1467105,47 2078 5479 6795 9839 16589 19660 22220 26480 27521 46979
1585917,3798 4724 6184 8048 8953 15541 16797 20940 21137 21288 29223 30827 31805 40939 42265
2253081,4210
270919,1408 4314 11140 18883 24799 28465
645862,16539 27307 27985 31981
1991721,10240 16696 36011 39041
3108009,2326 4945 5428 7518 8025 9387 11440 14447 16965 17878 19366 20082 22035 24561 24799 27086 27156 31683 41844
1428120,7606 7815 16797 20490 23431 24925 48851
3368231,5876 16797 18288 18564 21137 21903 24852 26128 26384 26604 35992 45603 46979
1441107,25142 25528
3020850,24964 35221 47766
1827439,23909 24138 43693
348026,3382 8174 8955 10749 13176 17445 19660 21405 21616 21903 22935 22967 23452 25659 27104 30391 31717 36724 37011 37646 38650 39984 40706 41950 45007 46906 47734 47766 47890 49383
1944173,12341 16797 21137
79187,6193 9648 30949 34197 37067 37646 43504 44632
2686428,6414 49354
3178072,19311 23634 24838 26032 38205
60993,45051
647301,432 2853 9122 10151 13646 18765 47766
1927421,781 6098 13702 14486 17600 20583 21137 23543 23630 24841 24852 26604 27845 27966 28380 28476 28767 30489 33135 34050 36011 41842 42680 42699 43154 46979 47823
3291921,3308 5077 24852 43867 47058
907546,649 1006 4302 5194 9064 10673 12817 13740 14493 15784 17008 20561 20682 22105 23204 24852 25146 28985 29345 32605 35786 39993 40261 41385 41545 43279 44475 45138 47626 49520
2568815,1379 8496 13176 14377 14657 24852 38318 40706 41557
1572702,432 24024 49235
376952,5212 6000 17459 21903 33120 35233 36183 40706 47626
229767,1129 2326 3020 4485 5322 5514 6891 8012 8022 9124 9497 9825 10006 10603 12238 16321 17526 21616 26209 27521 31282 31657 31927 36142 37824 39303 39427 39475 41778 42828 45066 45580 45645 46979 47209 49044
846272,30450 34343 46149
2898199,1463 3599 10476 13176 16349 16490 17794 17948 18362 21137 21162 21405 21417 21903 22963 27086 27104 27966 29447 30233 30391 32373 34249 39619 41165 42110 43122 43504 46979 47626 47888
2739602,5640 6104 8174 8580 20734 21903 22935 25890 28204 28465 28476 31371 36865 42342 44632 44781
3238903,1057 8277 11140 13176 15984 21903 29820 35486 38312 46969
777279,10749 13176 15872 24221 24852 26604 27925 39275 39928 40706
2240156,13083 16797 21616 22227 24852 27596 28769 37496 40706 41363 43086
1295688,4658 19311 19660 27521 45007 47209
226473,22950 32812
1589773,853 1940 8958 13032 17615 28199 36472
906355,432 4658 4799 5077 5876 13176 17316 19057 21137 25230 27966 37646 39928 42828 45007 45870 47209 48679
3351212,24852 40706 42585 47766
304361,12545 21616 27966 35951
485290,890 5479 17454 18656 19660 22935 24852 24964 39275 45007
19719,1947 3957 5450 5876 8859 13176 14966 23029 26209 26604 27966 34668 38033 41806 42579 47209
2227582,1729 4210 5991 9829 13944 26384 28931 42719 48123
807489,34389
575164,3145 12606 46105
182412,1940 4097 13070 17706 20392 23339 27325 37966 41354
2733784,2855 5450 15399 18362 21903 28204 30489 40826 43961 46676 49235
2800962,5258 13176 14488 17313 33147
521842,4920 8022 12427 17794 21709 24852 27509 30233 35221 36011 37646
1782941,3765 12914 35948 44799
3032293,4942 17555 20995 23385 26209 29487 35163 35921 40706 42265 46049 46906 46979 48205
1939102,6046 24184 24852 31717 44632 46194
3177313,13176 22825 31720
1879733,5077 9839 11520 13176 21137 21903 38689 47626 47766
67716,5086 13176 30391 43858 47766
1821476,2770 5612 5785 11520 11777 24838 24852 28842 32578 37646 47766 49683
740350,329 8174 8277 15906 16249 18465 21174 23165 27966 30489 37687 39275 41757 47209
2837499,4210 27086 39276 39475
2698462,22935 23165 32655 47862
1995004,130
651260,2240 3765 17615 24852 29095
2334794,11885 48532
853692,27845 45541
1125246,878 1463 10369 17487 20345 20738 26047 29871 30726 36506 37188 37552 39877 42701 47403
66879,27730 27737 27966 30489 39982 40332 47626 49381
2706103,9076 19106 21616 24489 24838 24852 27086 28553 28985 46654
715796,3957 5646 7308 17706 19261 21137 21295 23165 26940 28289 30391 31728 35418 37496 37646 39275 39928 47209
1682170,19948 20282 22959 24852 27413 45492 47516
2647079,2982 4428 8615 14853 21903 26604 47766
1888292,920 6111 12955 18811 21903 22025 24852 25104 35951 36856 39977 41030 48857
1875564,5618 13252 24964 25332 34969 47252
61838,3308 18926 22124 24135 24852
2369488,11190 26165 33198
1401303,16797
1848328,3265 5161 12341 13176 21137 37317
2000011,5212 5707 19019 26209 27392 31915 33198 36127 42356 45210 47029 49683
1218188,3126 3693 4514 5069 6052 6852 6932 8732 8898 9558 11009 12212 12481 12879 14168 16797 17576 17836 18019 22886 23915 24852 25836 27037 28441 30696 30830 33508 34690 35727 39275 40332 42460 42648 44167 44270 45066 48004 48018
669434,24838 26309 29869 33640
504534,21207
1745751,4210 9932 45531
873119,196 32478
2843144,4799 8424 11090 13176 24852 25890 29675 32433 39619 42585 44514 45007
298390,3884 7570 14947 20842 21137 21709 24838 24852 27966 28204 31964 35221 40174 42244 44632 45693 47626 47759 47990 49235
2077449,4605 6000 11361 19003 42495 48205
2203150,1700 3996 4920 6550 7158 8732 9405 9605 11075 11838 15035 15424 15902 15976 17858 17969 18721 21137 21153 21709 24333 24713 24852 25896 27985 29689 30391 31387 31760 32085 32156 32519 32762 33385 33589 33772 35559 35762 35921 45064 47640 48226
1170933,2913 5450 10831 13176 16759 18434 20734 20899 21137 26369 29447 30639 32655 38827 40706 42445 42495 43122 43643 44479
2039449,15956 47209
1436405,790 1398 3191 3526 4895 5450 9901 16185 17681 22754 23341 23909 24852 26283 26497 29487 35163 36274 40897 42191 46979 47842 49683
877464,19057 19660 24852 35633
1508418,177 2677 21137 38652 39877 40706 45636
2553932,1940 6846 24852 32331 43352
705605,18918 20247 21019 29987 34448 38274 40706 41165 41950 42193 42701 45537
3419743,6184 13176 43154 44172 45051
2975917,2154 4268 23165 34126 44359 47209
687486,1374 9839 12162 16768 16797 18362 21903 25890 27104 28204 40545 43086 45007 46047
1393634,3696 4210 4347 5077 5450 14740 18138 20658 21553 24852 27662 29487 29993 36273 40136 40310 41539 41787 41844 43409 44085 45441
2293885,2643 11422 13176 28289 40777 47209
3217356,13176 16185 21137 21616 24838 30391 41950 49235
208154,1234 13798 24852 31717
1636874,22128 26300
1346257,2124 8424 24852 28985 29487 40545 47766
1357717,4920 4957 5785 13176 15399 33787 34262 40571
728839,5450 5876 6774 8518 9076 20119 21903 25890 38293 41149
802575,17706 18531 21137 27845 33000 49235
974847,6128 29931 36227
140976,5782 18019 23909 24852 28199 28204 35507 41148 41220
2212228,24232 47626
1546915,1747 4473 6184 12427 13176 13424 13575 17313 30827 30908 37710 38768
2365143,17550 48821
967779,43504
725873,9076 12341 13575 16797 26604 43352
895994,13646 14084 27966 44632
1718339,19057 24852 45007 47626 47766
194521,2825 12980 24838 25705 27104 32828 47766
232501,30233
816199,4920 13176 19057 22825 31915 33055 39877 40723 46906
763285,5769 12341 20940 32079 35269 35561 37687 43352
1968467,5258 21386
1616091,2855 13176 21137 21573 35951 43154
1395936,432 16797 24852
2492471,11492 20463 27985
2807829,11123 12606 31231 35221 49198
2816483,15273 21137 22035 27845 38452 39108
3036003,24852 37377
2438391,9387 13031 13176 19660 27086 28682 35951
1708802,2078 4562 4790 6532 8277 9515 10132 10761 13646 14129 14814 17652 21137 24221 24830 25746 25753 26209 26790 27454 27845 27966 33731 33845 34448 34458 39275 44116 44765 46692 46979 47626 47766 49235 49520
2571126,13277
1844675,9213 13176 14870 17706 24852 27695 35921 49520
1157115,37710 43154
1386065,3957 16757 20632 27521 34126 47626
305225,5884 19145 19511 24852 27020
1600394,13424 30777 40742
2436606,7898 16696 21131 24186 24852 26193 36666 40772
274091,3957 9186 13176 14947 15510 17794 21709 21903 22935 24830 24964 26209 26790 27104 27521 27690 29487 33198 34190 35221 38650 39877 44632 47626 47766
1384493,39657
2119335,432 3957 4920 8021 13176 21903 27966 35221 44632 46979
1086663,18362 24535 28985 47990
2984415,4210 5077 6104 6187 11712 12341 16185 19816 26604 27156 27344 30391 33731 43154
1310626,2078 6774 8197 18531 24852 27086 27344 35504 38772
2907551,2078 2580
188919,19660 28576 37724 42803
2624129,13176 29453 33754 33787 47388
2105909,4724 9076 19691 27323 30827 33768 36557 44042 44271 48183
2349033,36962
929367,10032 13718 17828 24852 27316 35778 35921 48154
3290069,4724 17313 32689 42791
3158464,2091 3431 5750 18394 24852 26604 33129 34230 35124 46616 47977
1072947,4796 21903 24852 27966 37646
1771898,25146 32650 48205
860013,32650
1991713,1825 1845 3307 5077 9284 22959 30727 31683 39275 43523 47357
2688503,18531 21903 24852 27104 40233
503504,5031 9076 18234 18434 21903 24561 24852 31766 43961 45007 49324
2718014,13176 21137 39619 45066
875160,18234 24838 24852 29487
845678,5025 6789 7631 17903 44142 44632
2715915,3682 10343 13176 21903 22825 47209
3274210,5970 7837 14372 16484 18019 23182 27179 27706 29553 32538 32676 35948 38185 42259 42632 49594
2374918,16965 32747 42958
2379006,13424 27839 45128
944798,5479 7952 13176 21461 24184 27811 27845 27966 30489 30776 39877 42265 44632 45763 47209 47626 47893
2550909,5120 12419 34126
1675622,5764 13870 20995 24852 25931 26620 28226 35633 37417 40063 40706 42828 47209
3724,10235 30960 47144
748941,6383 12697 14992 15424 24852 28842 29487 33548 34519 42248 48927
2347879,4210 16797 21115 24852 33000 39491 40332 43581
1693578,10441 11759 12427 13591 13914 16974 21573 26348 40199 46061
3309515,37766 39408
3384057,6452 9839 10749 12456 13176 16797 21137 23765 25814 27509 27845 30391 32124 33120 39928 40723 43352 43961 44008
2849592,34 12075 12099 49621
294181,920 7963 16185 16363 17794 18594 23898 27730 37594 42495
3379931,6680 8424 16223 19348 24184 26251 32553 34898 38944 39581 47518
1801470,9387 24852 28204 39408 44632
1662010,651 10384 14678 20995 21903 35561 46802
3357132,5450 6046 10613 24852 26604 31717 32689 40287 44799 47242
2605687,5785 11576 14947 17368 17706 18382 21903 22935 24852 27156 32655 44089 47209 48679
1447552,27845
637258,10441 21572
3180564,17461 19660 20842 33120 33232 33352 40723 47144
1402577,15290 18078 18465 25890 33731 44514 45007 49075
1816149,7156 39190 47337
1465331,4210 4595 5077 7156 16797 25691 33791 41787 43772 43951 44716
2873027,21903 37687
66966,5876 7916 17638 43295
948072,6184 12341 21288 22028 30827 31805 33768 37919
285551,5876 18362 19019 21709 23457 26346 26604 33000 33788 49520
1433428,14651 21137 47766
622890,4037 5322 8859 10749 12395 17461 19048 20995 22825 24852 35108 38456 41950 45007 45066 46654 47626 48310 48679
1686236,18027 21137 25340 30385
1298670,3957 6760 8859 41213 44142 49235
2683042,4605 24852 27104 34466 43295 47766
1740029,6673 9411
1470918,9839 11992 13176 21137 21903 25138 25513 26165 26209 37158 40723 44008 47626 47766 49520
2808033,2732 5876 8174 12196 19366 19821 24035 24852 27845 29691
2160706,6948
284054,19604 21115 27307 31981 34483 38935 47931
2073759,13032
3312179,459 5646 10709 11249 13870 17224 17600 18465 20345 21137 21903 22935 24221 24852 25301 27156 28289 28782 29307 30430 31717 32648 34262 35577 35951 36482 38312 38322 38689 40545 47626 47766 49075 49235 49683
512727,4565 6576 34146
910694,3843 6287 11777 13176 26604 34243 45948
3303198,5876 24852 34243 45066 48205
929788,34214
1556153,5262 10151 24852 33846 41588
1909118,3594 12149 29553
572099,21137
1770393,3583 5876 8277 9047 9839 10337 10991 12756 13560 18881 19678 22935 24964 26679 27966 45081 46979 47209 48679
638690,2481 22610 29095 30597 32478 34070 34105 39408 39574 40310 41178
3028238,4142 10189 40777 47209 48197
1146054,10690 21472 22920 33079 36316 36691 38371 45634
1634879,9076 12341 38768
